Price,Close,High,Low,Open,Volume,Date,Lag1,Lag2,Lag3,MA5,MA10,Return
2018-04-24,1390.2216796875,1413.8324335716193,1372.503388829029,1400.220360779952,8314336,2017-03-29,1399.6661376953125,1397.1202392578125,1310.3558349609375,1358.9118408203126,1322.528662109375,-0.0067476505671300036
2018-04-25,1424.960693359375,1430.196122749284,1381.7632881686113,1389.9551752817476,8196574,2017-03-30,1390.2216796875,1399.6661376953125,1397.1202392578125,1384.4649169921875,1341.2571655273437,0.024988111018153347
2018-04-26,1453.293701171875,1461.8141064270324,1423.6262660063262,1423.6262660063262,12135034,2017-03-31,1424.960693359375,1390.2216796875,1399.6661376953125,1413.052490234375,1357.6821044921876,0.01988336095482346
2018-04-27,1417.4461669921875,1455.2439307861193,1404.3268180836706,1447.442115130099,4501330,2017-04-01,1453.293701171875,1424.960693359375,1390.2216796875,1417.11767578125,1369.9453491210938,-0.02466640717618296
2018-04-30,1450.3577880859375,1457.2972587420534,1411.5540149241667,1417.4463795879228,3458558,2017-04-02,1417.4461669921875,1453.293701171875,1424.960693359375,1427.256005859375,1384.0892822265625,0.023218956641992472
2018-05-02,1437.0736083984375,1450.3982654233448,1425.3914385322112,1449.7002284307976,3158046,2017-04-03,1450.3577880859375,1417.4461669921875,1453.293701171875,1436.6263916015625,1397.7691162109375,-0.009159243185801302
2018-05-03,1429.723876953125,1447.8527934129397,1425.0221760829245,1441.2007388022328,3761550,2017-04-04,1437.0736083984375,1450.3577880859375,1417.4461669921875,1437.5790283203125,1411.02197265625,-0.005114373684381723
2018-05-04,1429.272216796875,1435.9448228510155,1424.8580312533668,1433.8917132958954,2347244,2017-04-05,1429.723876953125,1437.0736083984375,1450.3577880859375,1432.7747314453125,1422.9136108398438,-0.0003159072626055526
2018-05-07,1404.716796875,1433.0702556505894,1400.5900272350511,1433.0702556505894,3484426,2017-04-06,1429.272216796875,1429.723876953125,1437.0736083984375,1430.228857421875,1423.6732666015625,-0.017180366086528842
2018-05-08,1413.0313720703125,1431.6325551049279,1394.7587064451384,1410.3623310239386,2992820,2017-04-07,1404.716796875,1429.272216796875,1429.723876953125,1422.76357421875,1425.0097900390624,0.005919040203555159
2018-05-09,1432.782958984375,1435.020828200862,1412.6213843929406,1412.6213843929406,2615050,2017-04-08,1413.0313720703125,1404.716796875,1429.272216796875,1421.9054443359375,1429.26591796875,0.013978165881146198
2018-05-10,1417.1585693359375,1441.754776480836,1412.621178133226,1438.3876975756975,3858678,2017-04-09,1432.782958984375,1413.0313720703125,1404.716796875,1419.3923828125,1428.4857055664063,-0.01090492425978662
2018-05-11,1419.499267578125,1431.0172311961858,1413.5658015474517,1418.3700574243835,2627876,2017-04-10,1417.1585693359375,1432.782958984375,1413.0313720703125,1417.43779296875,1425.1062622070312,0.00165168407603411
2018-05-14,1409.8905029296875,1425.2682693060442,1400.5488569698164,1419.5195640999698,2433894,2017-04-11,1419.499267578125,1417.1585693359375,1432.782958984375,1418.4725341796875,1424.3506958007813,-0.006769122653251802
2018-05-15,1429.9495849609375,1435.4519782647196,1409.9523195926001,1416.6454762403857,1952890,2017-04-12,1409.8905029296875,1419.499267578125,1417.1585693359375,1421.8561767578126,1422.3098754882812,0.014227404177535874
2018-05-16,1434.67138671875,1440.871815651917,1427.0133306766384,1428.9432329788597,1648450,2017-04-13,1429.9495849609375,1409.8905029296875,1419.499267578125,1422.2338623046876,1422.0696533203125,0.0033020756867743195
2018-05-17,1433.80908203125,1450.7882316624732,1427.321238171489,1442.4936921579724,2968048,2017-04-14,1434.67138671875,1429.9495849609375,1409.8905029296875,1425.56396484375,1422.478173828125,-0.0006010468288993875
2018-05-18,1438.0181884765625,1444.444379965666,1419.9302769576161,1429.29247465778,1874996,2017-04-15,1433.80908203125,1434.67138671875,1429.9495849609375,1429.2677490234375,1423.3527709960938,0.0029356115106689007
2018-05-21,1460.4788818359375,1474.9532982511246,1444.587840459792,1448.9609219152392,3446178,2017-04-16,1438.0181884765625,1433.80908203125,1434.67138671875,1439.3854248046875,1428.9289794921874,0.01561919977046311
